Timestamp,MuestrasEnVentana,MuestrasRuidosas,Attention,Meditation,PoorSignal,Theta_ASIC,Alpha_ASIC,Beta_ASIC,CLI_ASIC,Eng_ASIC,Theta_FFT_filt,Alpha_FFT_filt,Beta_FFT_filt,CLI_FFT_filt,Eng_FFT_filt,Marcador
2026-05-05T10:53:22.074135,525,0,63,29,0,113016,79485,15417,1.4219,0.0801,22986.18,14094.52,13667.41,1.6309,0.3686,
2026-05-05T10:53:23.076160,509,0,43,44,0,160092,200235,42060,0.7995,0.1167,1211168.72,98620.2,42901.38,12.2811,0.0328,
2026-05-05T10:53:24.083917,499,0,27,61,0,68305,18441,7661,3.704,0.0883,110869.86,74518.94,14237.04,1.4878,0.0768,
2026-05-05T10:53:25.085746,535,0,20,51,0,73412,62249,24583,1.1793,0.1812,707313.33,149641.42,30356.54,4.7267,0.0354,
2026-05-05T10:53:26.087419,512,0,29,60,0,130167,35726,9678,3.6435,0.0583,72404.48,17936.78,19678.45,4.0366,0.2178,
2026-05-05T10:53:27.089711,513,0,30,53,0,54646,30001,14294,1.8215,0.1689,15845.67,6073.02,11877.76,2.6092,0.5419,
2026-05-05T10:53:28.092117,483,0,44,47,0,42262,7571,8323,5.5821,0.167,55539.22,17432.92,7293.28,3.1859,0.0999,
2026-05-05T10:53:29.095705,545,0,50,41,0,44256,18008,13137,2.4576,0.211,11186.49,7982.03,8494.8,1.4015,0.4432,
2026-05-05T10:53:30.097111,512,0,50,37,0,22300,12961,7243,1.7205,0.2054,2270.28,5662.35,5025.36,0.4009,0.6335,
2026-05-05T10:53:31.098844,506,0,64,40,0,9230,19786,6566,0.4665,0.2263,2331389.38,347937.51,38354.72,6.7006,0.0143,
2026-05-05T10:53:32.100948,504,0,74,48,0,42458,13776,8307,3.082,0.1477,3543.97,2985.73,7923.29,1.187,1.2134,
2026-05-05T10:53:33.102629,530,0,69,53,0,4182,6604,6400,0.6333,0.5934,18558.99,14503.34,5280.86,1.2796,0.1597,
2026-05-05T10:53:34.104518,512,0,80,57,0,30646,41317,12253,0.7417,0.1703,2712291.43,265037.02,45822.42,10.2336,0.0154,
2026-05-05T10:53:35.106543,513,0,66,66,0,78968,36749,10443,2.1488,0.0902,544953.13,66430.62,11593.17,8.2033,0.019,
2026-05-05T10:53:36.108736,512,0,56,57,0,483216,63707,50681,7.585,0.0927,10935.63,8266.0,18263.27,1.323,0.9511,
2026-05-05T10:53:37.110484,514,0,50,51,0,7888,13927,5043,0.5664,0.2312,1051887.26,14446.48,38999.54,72.8127,0.0366,
2026-05-05T10:53:38.112508,512,0,47,56,0,38873,4624,5031,8.4068,0.1157,762519.18,159619.54,76811.76,4.7771,0.0833,
2026-05-05T10:53:39.114644,487,0,51,38,0,16260,5451,4787,2.9829,0.2205,9133.69,10430.14,5299.93,0.8757,0.2709,
2026-05-05T10:53:40.116373,541,0,51,34,0,33979,32209,7219,1.055,0.1091,8613.36,3385.55,14870.58,2.5442,1.2393,
2026-05-05T10:53:41.118058,509,0,57,50,0,13757,14177,13075,0.9704,0.4681,34586.9,23411.62,14377.7,1.4773,0.2479,
2026-05-05T10:53:42.120128,516,0,66,43,0,17581,8293,2480,2.12,0.0958,4370.18,7940.23,9079.83,0.5504,0.7376,
2026-05-05T10:53:43.121612,502,0,64,54,0,26868,24798,9473,1.0835,0.1834,5998.19,2968.49,7727.82,2.0206,0.8618,
2026-05-05T10:53:44.123513,524,0,69,63,0,15936,10060,4755,1.5841,0.1829,25911.9,6084.19,7591.06,4.2589,0.2372,
2026-05-05T10:53:45.125144,513,0,70,57,0,17970,9778,8373,1.8378,0.3018,12751.22,13401.32,12408.56,0.9515,0.4745,
2026-05-05T10:53:46.127746,482,0,66,56,0,18883,46606,48459,0.4052,0.74,103948.36,104327.8,64117.37,0.9964,0.3078,
2026-05-05T10:53:47.129539,544,0,83,60,0,89972,73152,43601,1.2299,0.2673,36072.2,23221.7,23416.87,1.5534,0.3949,
2026-05-05T10:53:48.131753,512,0,84,56,0,270655,55065,60743,4.9152,0.1865,7503.74,3139.93,16002.87,2.3898,1.5035,
2026-05-05T10:53:49.133425,514,0,75,48,0,13219,24763,9779,0.5338,0.2575,8946.24,10095.42,9686.58,0.8862,0.5087,
2026-05-05T10:53:50.135341,487,0,70,56,0,10841,27856,15593,0.3892,0.403,790919.66,18149.38,7071.52,43.5783,0.0087,
2026-05-05T10:53:51.137263,531,0,66,61,0,83557,6584,7559,12.6909,0.0839,38243.52,11651.22,39988.57,3.2824,0.8015,
2026-05-05T10:53:52.138753,521,0,54,44,0,47052,18579,24764,2.5325,0.3773,173671.5,11286.67,14616.87,15.3873,0.079,
2026-05-05T10:53:53.140775,511,0,69,48,0,196874,139740,40022,1.4089,0.1189,217505.46,18086.42,34621.0,12.0259,0.147,
2026-05-05T10:53:54.142509,507,0,63,43,0,647364,173357,109119,3.7343,0.133,174997.84,52324.11,51860.27,3.3445,0.2281,
2026-05-05T10:53:55.144249,521,0,50,30,0,172439,102777,53472,1.6778,0.1943,54803.68,23267.4,47170.13,2.3554,0.6042,
2026-05-05T10:53:56.146305,513,0,48,47,0,318019,25204,43941,12.6178,0.128,12827.3,11318.1,21076.38,1.1333,0.8729,
