Timestamp,MuestrasEnVentana,MuestrasRuidosas,Attention,Meditation,PoorSignal,Theta_ASIC,Alpha_ASIC,Beta_ASIC,CLI_ASIC,Eng_ASIC,Theta_FFT_filt,Alpha_FFT_filt,Beta_FFT_filt,CLI_FFT_filt,Eng_FFT_filt,Marcador
2026-05-05T11:23:50.977202,540,0,90,47,0,60921,24809,17513,2.4556,0.2043,52570.21,22360.62,11107.31,2.351,0.1482,
2026-05-05T11:23:51.978905,513,0,66,47,0,36931,10061,8460,3.6707,0.18,24385.35,14452.83,13968.17,1.6872,0.3597,
2026-05-05T11:23:52.980738,514,0,54,44,0,19849,11788,15531,1.6838,0.4909,27113.53,15417.58,37402.77,1.7586,0.8794,
2026-05-05T11:23:53.982683,482,0,57,37,0,35833,41057,12498,0.8728,0.1625,54064.41,26569.14,22208.09,2.0349,0.2754,
2026-05-05T11:23:54.984176,543,0,44,41,0,40647,182217,21711,0.2231,0.0974,1355606.31,211765.05,31545.13,6.4015,0.0201,
2026-05-05T11:23:55.985968,505,0,43,60,0,27877,32140,10276,0.8674,0.1712,17987.33,10286.22,9635.4,1.7487,0.3408,
2026-05-05T11:23:56.988025,491,0,41,70,0,17494,17856,23110,0.9797,0.6537,24789.71,6103.14,14216.71,4.0618,0.4602,
2026-05-05T11:23:57.989660,533,0,43,75,0,39214,19365,5823,2.025,0.0994,9550.59,15708.21,9214.0,0.608,0.3648,
2026-05-05T11:23:58.991370,523,0,38,67,0,82839,35409,42294,2.3395,0.3577,110366.86,77415.87,67386.77,1.4256,0.3589,
2026-05-05T11:23:59.993553,512,0,44,48,0,24449,22105,11850,1.106,0.2545,94676.85,41539.4,25776.79,2.2792,0.1892,
2026-05-05T11:24:00.995511,513,0,50,47,0,59607,70563,22460,0.8447,0.1725,73152.17,52704.09,27168.79,1.388,0.2159,E2
2026-05-05T11:24:01.997721,514,0,37,51,0,13246,39060,9585,0.3391,0.1832,25328.94,18627.55,9712.53,1.3598,0.221,
2026-05-05T11:24:02.999458,514,0,40,61,0,58273,52790,11829,1.1039,0.1065,30775.9,10679.26,9368.54,2.8818,0.226,
2026-05-05T11:24:04.001142,496,0,35,69,0,45158,35762,29256,1.2627,0.3615,269755.51,46373.14,29660.19,5.8171,0.0938,
2026-05-05T11:24:05.002904,506,0,40,67,0,15919,37791,18476,0.4212,0.344,508296.0,131797.85,74150.6,3.8566,0.1158,
2026-05-05T11:24:06.004546,533,0,35,69,0,20710,11421,11494,1.8133,0.3577,7747.18,11986.99,21512.48,0.6463,1.0901,
2026-05-05T11:24:07.005820,516,0,40,56,0,31761,22662,27779,1.4015,0.5104,3572.2,4303.98,19894.07,0.83,2.5259,
2026-05-05T11:24:08.007785,506,0,54,51,0,9833,20474,9427,0.4803,0.3111,1961.15,6838.09,7065.86,0.2868,0.803,
2026-05-05T11:24:09.009428,513,0,50,60,0,30828,22316,12084,1.3814,0.2274,15049.14,7948.89,14938.98,1.8932,0.6496,
2026-05-05T11:24:10.011494,519,0,61,53,0,32933,10801,17826,3.0491,0.4076,19233.09,8237.11,20201.12,2.3349,0.7354,
2026-05-05T11:24:11.013158,508,0,64,48,0,99472,131954,49516,0.7538,0.214,466172.25,160261.04,73157.14,2.9088,0.1168,
2026-05-05T11:24:12.014480,516,0,48,54,0,33903,34254,30854,0.9898,0.4527,20697.99,11677.48,8262.9,1.7725,0.2552,
2026-05-05T11:24:13.015765,511,0,53,50,0,52164,44125,15447,1.1822,0.1604,112843.64,87914.57,39439.08,1.2836,0.1965,
2026-05-05T11:24:14.017108,516,0,50,51,0,50603,63259,23167,0.7999,0.2035,23935.46,8332.63,11230.63,2.8725,0.348,
2026-05-05T11:24:15.018264,515,0,40,63,0,7285,31560,7156,0.2308,0.1842,15576.45,4223.87,12217.14,3.6877,0.617,
2026-05-05T11:24:16.031049,493,0,48,69,0,13590,27118,17545,0.5011,0.431,22334.58,9812.8,19194.04,2.2761,0.5971,
2026-05-05T11:24:17.032558,535,0,50,75,0,22170,13282,22979,1.6692,0.6482,38503.11,11653.53,23489.96,3.304,0.4683,
2026-05-05T11:24:18.041144,514,0,61,67,0,39280,26422,11900,1.4866,0.1811,28149.62,18561.01,18031.17,1.5166,0.386,
2026-05-05T11:24:19.044239,513,0,60,63,0,150961,230566,75736,0.6547,0.1985,155488.86,4830.69,48142.5,32.1877,0.3003,
2026-05-05T11:24:20.046285,505,0,54,57,0,11486,23605,16827,0.4866,0.4795,5979.93,17472.67,9383.66,0.3422,0.4001,
2026-05-05T11:24:21.048024,523,0,51,57,0,27529,36259,8079,0.7592,0.1267,15005.45,19611.47,14892.76,0.7651,0.4302,
2026-05-05T11:24:22.049932,515,0,38,67,0,144456,49557,50314,2.9149,0.2593,665512.24,54218.16,27701.31,12.2747,0.0385,
2026-05-05T11:24:23.051202,484,0,40,63,0,170054,46273,62778,3.675,0.2902,2550.59,3726.49,13092.84,0.6844,2.0858,
2026-05-05T11:24:24.053388,542,0,44,48,0,58965,22651,19130,2.6032,0.2344,33897.16,14869.63,21583.77,2.2796,0.4426,
2026-05-05T11:24:25.054749,512,0,38,40,0,11863,19030,13315,0.6234,0.431,15374.75,5535.96,20347.86,2.7772,0.9731,
2026-05-05T11:24:26.056013,511,0,47,38,0,25203,16503,16477,1.5272,0.3951,14468.32,11132.11,17101.12,1.2997,0.668,
2026-05-05T11:24:27.057717,490,0,53,41,0,38189,20519,16134,1.8612,0.2748,25961.45,4202.16,14157.93,6.1781,0.4694,
2026-05-05T11:24:28.059979,539,0,54,47,0,40599,32241,12786,1.2592,0.1755,29430.6,19928.35,20205.99,1.4768,0.4094,
2026-05-05T11:24:29.061239,511,0,50,53,0,105617,108324,11414,0.975,0.0534,161331.6,86799.39,21361.75,1.8587,0.0861,
2026-05-05T11:24:30.063065,514,0,24,54,0,117692,33275,19364,3.5369,0.1283,56992.92,24460.32,29565.28,2.33,0.363,
2026-05-05T11:24:31.064671,499,0,20,50,0,29466,29502,25785,0.9988,0.4373,21044.24,5754.51,13739.09,3.657,0.5127,
2026-05-05T11:24:32.066343,525,0,23,53,0,18243,17200,14243,1.0606,0.4019,4625.55,15374.32,15733.21,0.3009,0.7867,
2026-05-05T11:24:33.068129,515,0,38,51,0,80132,16297,16312,4.917,0.1692,16611.1,4464.45,15743.34,3.7207,0.747,
2026-05-05T11:24:34.069883,488,0,54,38,0,10796,12129,16609,0.8901,0.7245,6263.5,6891.72,33420.18,0.9088,2.5404,
2026-05-05T11:24:35.071321,536,0,77,43,0,6498,9449,6063,0.6877,0.3802,230073.68,104301.1,26225.68,2.2059,0.0784,
